Provenances,statuses__metadata__iso_language_code,statuses__metadata__result_type,statuses__created_at,statuses__id,statuses__id_str,statuses__text,statuses__source,statuses__truncated,statuses__in_reply_to_status_id,statuses__in_reply_to_status_id_str,statuses__in_reply_to_user_id,statuses__in_reply_to_user_id_str,statuses__in_reply_to_screen_name,statuses__user__id,statuses__user__id_str,statuses__user__name,statuses__user__screen_name,statuses__user__location,statuses__user__description,statuses__user__url,statuses__user__entities__|,statuses__user__entities__|__urls__url,statuses__user__entities__|__urls__expanded_url,statuses__user__entities__|__urls__display_url,statuses__user__entities__|__urls__indices__001,statuses__user__entities__|__urls__indices__002,statuses__user__entities__url__urls__url,statuses__user__entities__url__urls__expanded_url,statuses__user__entities__url__urls__display_url,statuses__user__entities__url__urls__indices__001,statuses__user__entities__url__urls__indices__002,statuses__user__protected,statuses__user__followers_count,statuses__user__friends_count,statuses__user__listed_count,statuses__user__created_at,statuses__user__favourites_count,statuses__user__utc_offset,statuses__user__time_zone,statuses__user__geo_enabled,statuses__user__verified,statuses__user__statuses_count,statuses__user__lang,statuses__user__contributors_enabled,statuses__user__is_translator,statuses__user__is_translation_enabled,statuses__user__profile_background_color,statuses__user__profile_background_image_url,statuses__user__profile_background_image_url_https,statuses__user__profile_background_tile,statuses__user__profile_image_url,statuses__user__profile_image_url_https,statuses__user__profile_banner_url,statuses__user__profile_link_color,statuses__user__profile_sidebar_border_color,statuses__user__profile_sidebar_fill_color,statuses__user__profile_text_color,statuses__user__profile_use_background_image,statuses__user__has_extended_profile,statuses__user__default_profile,statuses__user__default_profile_image,statuses__user__following,statuses__user__follow_request_sent,statuses__user__notifications,statuses__geo,statuses__coordinates,statuses__place,statuses__contributors,statuses__retweeted_status__metadata__iso_language_code,statuses__retweeted_status__metadata__result_type,statuses__retweeted_status__created_at,statuses__retweeted_status__id,statuses__retweeted_status__id_str,statuses__retweeted_status__text,statuses__retweeted_status__source,statuses__retweeted_status__truncated,statuses__retweeted_status__in_reply_to_status_id,statuses__retweeted_status__in_reply_to_status_id_str,statuses__retweeted_status__in_reply_to_user_id,statuses__retweeted_status__in_reply_to_user_id_str,statuses__retweeted_status__in_reply_to_screen_name,statuses__retweeted_status__user__id,statuses__retweeted_status__user__id_str,statuses__retweeted_status__user__name,statuses__retweeted_status__user__screen_name,statuses__retweeted_status__user__location,statuses__retweeted_status__user__description,statuses__retweeted_status__user__url,statuses__retweeted_status__user__entities__|,statuses__retweeted_status__user__entities__|__urls__url,statuses__retweeted_status__user__entities__|__urls__expanded_url,statuses__retweeted_status__user__entities__|__urls__display_url,statuses__retweeted_status__user__entities__|__urls__indices__001,statuses__retweeted_status__user__entities__|__urls__indices__002,statuses__retweeted_status__user__entities__url__urls__url,statuses__retweeted_status__user__entities__url__urls__expanded_url,statuses__retweeted_status__user__entities__url__urls__display_url,statuses__retweeted_status__user__entities__url__urls__indices__001,statuses__retweeted_status__user__entities__url__urls__indices__002,statuses__retweeted_status__user__protected,statuses__retweeted_status__user__followers_count,statuses__retweeted_status__user__friends_count,statuses__retweeted_status__user__listed_count,statuses__retweeted_status__user__created_at,statuses__retweeted_status__user__favourites_count,statuses__retweeted_status__user__utc_offset,statuses__retweeted_status__user__time_zone,statuses__retweeted_status__user__geo_enabled,statuses__retweeted_status__user__verified,statuses__retweeted_status__user__statuses_count,statuses__retweeted_status__user__lang,statuses__retweeted_status__user__contributors_enabled,statuses__retweeted_status__user__is_translator,statuses__retweeted_status__user__is_translation_enabled,statuses__retweeted_status__user__profile_background_color,statuses__retweeted_status__user__profile_background_image_url,statuses__retweeted_status__user__profile_background_image_url_https,statuses__retweeted_status__user__profile_background_tile,statuses__retweeted_status__user__profile_image_url,statuses__retweeted_status__user__profile_image_url_https,statuses__retweeted_status__user__profile_banner_url,statuses__retweeted_status__user__profile_link_color,statuses__retweeted_status__user__profile_sidebar_border_color,statuses__retweeted_status__user__profile_sidebar_fill_color,statuses__retweeted_status__user__profile_text_color,statuses__retweeted_status__user__profile_use_background_image,statuses__retweeted_status__user__has_extended_profile,statuses__retweeted_status__user__default_profile,statuses__retweeted_status__user__default_profile_image,statuses__retweeted_status__user__following,statuses__retweeted_status__user__follow_request_sent,statuses__retweeted_status__user__notifications,statuses__retweeted_status__geo,statuses__retweeted_status__coordinates,statuses__retweeted_status__place,statuses__retweeted_status__contributors,statuses__retweeted_status__is_quote_status,statuses__retweeted_status__retweet_count,statuses__retweeted_status__favorite_count,statuses__retweeted_status__entities__hashtags__text,statuses__retweeted_status__entities__hashtags__indices__001,statuses__retweeted_status__entities__hashtags__indices__002,statuses__retweeted_status__entities__user_mentions__screen_name,statuses__retweeted_status__entities__user_mentions__name,statuses__retweeted_status__entities__user_mentions__id,statuses__retweeted_status__entities__user_mentions__id_str,statuses__retweeted_status__entities__user_mentions__indices__001,statuses__retweeted_status__entities__user_mentions__indices__002,statuses__retweeted_status__entities__media__id,statuses__retweeted_status__entities__media__id_str,statuses__retweeted_status__entities__media__indices__001,statuses__retweeted_status__entities__media__indices__002,statuses__retweeted_status__entities__media__media_url,statuses__retweeted_status__entities__media__media_url_https,statuses__retweeted_status__entities__media__url,statuses__retweeted_status__entities__media__display_url,statuses__retweeted_status__entities__media__expanded_url,statuses__retweeted_status__entities__media__type,statuses__retweeted_status__entities__media__sizes__|,statuses__retweeted_status__entities__media__sizes__|__w,statuses__retweeted_status__entities__media__sizes__|__h,statuses__retweeted_status__entities__media__sizes__|__resize,statuses__retweeted_status__entities__urls__url,statuses__retweeted_status__entities__urls__expanded_url,statuses__retweeted_status__entities__urls__display_url,statuses__retweeted_status__entities__urls__indices__001,statuses__retweeted_status__entities__urls__indices__002,statuses__retweeted_status__favorited,statuses__retweeted_status__retweeted,statuses__retweeted_status__possibly_sensitive,statuses__retweeted_status__lang,statuses__is_quote_status,statuses__retweet_count,statuses__favorite_count,statuses__entities__hashtags__text,statuses__entities__hashtags__indices__001,statuses__entities__hashtags__indices__002,statuses__entities__user_mentions__screen_name,statuses__entities__user_mentions__name,statuses__entities__user_mentions__id,statuses__entities__user_mentions__id_str,statuses__entities__user_mentions__indices__001,statuses__entities__user_mentions__indices__002,statuses__entities__media__id,statuses__entities__media__id_str,statuses__entities__media__indices__001,statuses__entities__media__indices__002,statuses__entities__media__media_url,statuses__entities__media__media_url_https,statuses__entities__media__url,statuses__entities__media__display_url,statuses__entities__media__expanded_url,statuses__entities__media__type,statuses__entities__media__sizes__|,statuses__entities__media__sizes__|__w,statuses__entities__media__sizes__|__h,statuses__entities__media__sizes__|__resize,statuses__entities__media__source_status_id,statuses__entities__media__source_status_id_str,statuses__entities__media__source_user_id,statuses__entities__media__source_user_id_str,statuses__entities__urls__url,statuses__entities__urls__expanded_url,statuses__entities__urls__display_url,statuses__entities__urls__indices__001,statuses__entities__urls__indices__002,statuses__favorited,statuses__retweeted,statuses__possibly_sensitive,statuses__lang,search_metadata__completed_in,search_metadata__max_id,search_metadata__max_id_str,search_metadata__next_results,search_metadata__query,search_metadata__refresh_url,search_metadata__count,search_metadata__since_id,search_metadata__since_id_str
Twitter Search for Norovirus by February Date Range,en,recent,Thu Feb 25 23:40:21 +0000 2016,7.03002E+17,7.03002E+17,"RT @UMHealthSystem: It's in the @freep, it must be true: Our scientists want your poop. (only if you've had #norovirus): https://t.co/SojiC…","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,null,null,null,null,null,263334780,263334780,David Jesse,reporterdavidj,Detroit,"David Jesse is the higher education beat reporter at the Detroit Free Press, covering Michigan's 15 public universities.",http://t.co/KUWbJQbtap,,,,,,,http://t.co/KUWbJQbtap,http://www.freep.com,freep.com,0,22,FALSE,3370,1557,189,Wed Mar 09 21:09:42 +0000 2011,240,-18000,Eastern Time (US & Canada),TRUE,TRUE,10590,en,FALSE,FALSE,FALSE,1A1B1F,http://pbs.twimg.com/profile_background_images/232289596/TwitterBackground.JPG,https://pbs.twimg.com/profile_background_images/232289596/TwitterBackground.JPG,TRUE,http://pbs.twimg.com/profile_images/1613309339/lunapic_131994859896832_1_normal.JPG,https://pbs.twimg.com/profile_images/1613309339/lunapic_131994859896832_1_normal.JPG,,2FC2EF,181A1E,252429,666666,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,en,recent,Thu Feb 25 23:34:25 +0000 2016,7.03E+17,7.03E+17,"It's in the @freep, it must be true: Our scientists want your poop. (only if you've had #norovirus): https://t.co/SojiCIjXMw @reporterdavidj","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",FALSE,null,null,null,null,null,15457383,15457383,U-M Health System,UMHealthSystem,Ann Arbor,Creating the future of health care through scientific discovery and innovations in education while providing the most effective and compassionate care.,http://t.co/ckJJ5AIlVT,,,,,,,http://t.co/ckJJ5AIlVT,http://www.UofMHealth.org,UofMHealth.org,0,22,FALSE,20250,2391,714,Wed Jul 16 17:58:43 +0000 2008,1345,-18000,Eastern Time (US & Canada),TRUE,FALSE,9256,en,FALSE,FALSE,FALSE,0,http://pbs.twimg.com/profile_background_images/448872347701747712/Om8FkypN.jpeg,https://pbs.twimg.com/profile_background_images/448872347701747712/Om8FkypN.jpeg,FALSE,http://pbs.twimg.com/profile_images/378800000629898940/ac26559c60fbd80a80d08ec8ac1993c9_normal.png,https://pbs.twimg.com/profile_images/378800000629898940/ac26559c60fbd80a80d08ec8ac1993c9_normal.png,,3366,FFFFFF,FFFFFF,333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,FALSE,5,4,norovirus,88,98,freep,Detroit Free Press,8795772,8795772,12,18,,,,,,,,,,,,,,,https://t.co/SojiCIjXMw,http://umhealth.me/1LgO2wA,umhealth.me/1LgO2wA,101,124,FALSE,FALSE,FALSE,en,FALSE,5,0,norovirus,108,118,UMHealthSystem,U-M Health System,15457383,15457383,3,18,,,,,,,,,,,,,,,,,,,https://t.co/SojiCIjXMw,http://umhealth.me/1LgO2wA,umhealth.me/1LgO2wA,121,140,FALSE,FALSE,FALSE,en,,,,,,,,,
Twitter Search for Norovirus by February Date Range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reporterdavidj,David Jesse,263334780,263334780,125,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,freep,Detroit Free Press,8795772,8795772,32,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Search for Norovirus by February Date Range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reporterdavidj,David Jesse,263334780,263334780,139,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Search for Norovirus by February Date Range,en,recent,Thu Feb 25 23:40:15 +0000 2016,7.03002E+17,7.03002E+17,"RT @UMHealthSystem: It's in the @freep, it must be true: Our scientists want your poop. (only if you've had #norovirus): https://t.co/SojiC…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,null,null,null,null,null,453892183,453892183,Meghan Duffy,duffy_ma,"Ann Arbor, MI",Assoc Prof at UMich in Ecology & Evolution; disease ecologist; Dynamic Ecologist; unintentionally studying additional parasites thanks to my 3 kids,https://t.co/O3aLJpsAqs,,,,,,,https://t.co/O3aLJpsAqs,http://duffylab.wordpress.com/,duffylab.wordpress.com,0,23,FALSE,4244,2215,202,Tue Jan 03 11:50:55 +0000 2012,10537,-14400,Atlantic Time (Canada),FALSE,FALSE,20585,en,FALSE,FALSE,FALSE,C0DEED,http://pbs.twimg.com/profile_background_images/482272794/Baker7e.jpg,https://pbs.twimg.com/profile_background_images/482272794/Baker7e.jpg,FALSE,http://pbs.twimg.com/profile_images/703642378859511809/vm-WlEJa_normal.jpg,https://pbs.twimg.com/profile_images/703642378859511809/vm-WlEJa_normal.jpg,https://pbs.twimg.com/profile_banners/453892183/1398952168,0084B4,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,en,recent,Thu Feb 25 23:34:25 +0000 2016,7.03E+17,7.03E+17,"It's in the @freep, it must be true: Our scientists want your poop. (only if you've had #norovirus): https://t.co/SojiCIjXMw @reporterdavidj","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",FALSE,null,null,null,null,null,15457383,15457383,U-M Health System,UMHealthSystem,Ann Arbor,Creating the future of health care through scientific discovery and innovations in education while providing the most effective and compassionate care.,http://t.co/ckJJ5AIlVT,,,,,,,http://t.co/ckJJ5AIlVT,http://www.UofMHealth.org,UofMHealth.org,0,22,FALSE,20250,2391,714,Wed Jul 16 17:58:43 +0000 2008,1345,-18000,Eastern Time (US & Canada),TRUE,FALSE,9256,en,FALSE,FALSE,FALSE,0,http://pbs.twimg.com/profile_background_images/448872347701747712/Om8FkypN.jpeg,https://pbs.twimg.com/profile_background_images/448872347701747712/Om8FkypN.jpeg,FALSE,http://pbs.twimg.com/profile_images/378800000629898940/ac26559c60fbd80a80d08ec8ac1993c9_normal.png,https://pbs.twimg.com/profile_images/378800000629898940/ac26559c60fbd80a80d08ec8ac1993c9_normal.png,,3366,FFFFFF,FFFFFF,333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,FALSE,5,4,norovirus,88,98,freep,Detroit Free Press,8795772,8795772,12,18,,,,,,,,,,,,,,,https://t.co/SojiCIjXMw,http://umhealth.me/1LgO2wA,umhealth.me/1LgO2wA,101,124,FALSE,FALSE,FALSE,en,FALSE,5,0,norovirus,108,118,UMHealthSystem,U-M Health System,15457383,15457383,3,18,,,,,,,,,,,,,,,,,,,https://t.co/SojiCIjXMw,http://umhealth.me/1LgO2wA,umhealth.me/1LgO2wA,121,140,FALSE,FALSE,FALSE,en,,,,,,,,,
Twitter Search for Norovirus by February Date Range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reporterdavidj,David Jesse,263334780,263334780,125,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,freep,Detroit Free Press,8795772,8795772,32,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Search for Norovirus by February Date Range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reporterdavidj,David Jesse,263334780,263334780,139,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Search for Norovirus by February Date Range,en,recent,Thu Feb 25 23:37:18 +0000 2016,7.03001E+17,7.03001E+17,"RT @UMHealthSystem: It's in the @freep, it must be true: Our scientists want your poop. (only if you've had #norovirus): https://t.co/SojiC…","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,null,null,null,null,null,19913108,19913108,Kara Gavin,karag,"iPhone: 42.363846,-83.469330",Sci/med writer and  media relations pro @UMHealthSystem & @UM_IHPI  Research/health policy news: http://t.co/1rCjtSpZ8b kegavin@umich.edu Opinions mine,http://t.co/8b9l23N17h,url,http://t.co/8b9l23N17h,http://www.linkedin.com/pub/kara-gavin/1/568/8,linkedin.com/pub/kara-gavin…,0,22,,,,,,FALSE,939,1901,60,Mon Feb 02 15:58:36 +0000 2009,328,-18000,Eastern Time (US & Canada),FALSE,FALSE,3284,en,FALSE,FALSE,FALSE,22330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,FALSE,http://pbs.twimg.com/profile_images/464474752539578368/orDeS_We_normal.jpeg,https://pbs.twimg.com/profile_images/464474752539578368/orDeS_We_normal.jpeg,https://pbs.twimg.com/profile_banners/19913108/1405613682,0084B4,A8C7F7,C0DFEC,333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,en,recent,Thu Feb 25 23:34:25 +0000 2016,7.03E+17,7.03E+17,"It's in the @freep, it must be true: Our scientists want your poop. (only if you've had #norovirus): https://t.co/SojiCIjXMw @reporterdavidj","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",FALSE,null,null,null,null,null,15457383,15457383,U-M Health System,UMHealthSystem,Ann Arbor,Creating the future of health care through scientific discovery and innovations in education while providing the most effective and compassionate care.,http://t.co/ckJJ5AIlVT,,,,,,,http://t.co/ckJJ5AIlVT,http://www.UofMHealth.org,UofMHealth.org,0,22,FALSE,20250,2391,714,Wed Jul 16 17:58:43 +0000 2008,1345,-18000,Eastern Time (US & Canada),TRUE,FALSE,9256,en,FALSE,FALSE,FALSE,0,http://pbs.twimg.com/profile_background_images/448872347701747712/Om8FkypN.jpeg,https://pbs.twimg.com/profile_background_images/448872347701747712/Om8FkypN.jpeg,FALSE,http://pbs.twimg.com/profile_images/378800000629898940/ac26559c60fbd80a80d08ec8ac1993c9_normal.png,https://pbs.twimg.com/profile_images/378800000629898940/ac26559c60fbd80a80d08ec8ac1993c9_normal.png,,3366,FFFFFF,FFFFFF,333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,FALSE,5,4,norovirus,88,98,freep,Detroit Free Press,8795772,8795772,12,18,,,,,,,,,,,,,,,https://t.co/SojiCIjXMw,http://umhealth.me/1LgO2wA,umhealth.me/1LgO2wA,101,124,FALSE,FALSE,FALSE,en,FALSE,5,0,norovirus,108,118,UMHealthSystem,U-M Health System,15457383,15457383,3,18,,,,,,,,,,,,,,,,,,,https://t.co/SojiCIjXMw,http://umhealth.me/1LgO2wA,umhealth.me/1LgO2wA,121,140,FALSE,FALSE,FALSE,en,,,,,,,,,
Twitter Search for Norovirus by February Date Range,,,,,,,,,,,,,,,,,,,,,description,http://t.co/1rCjtSpZ8b,http://www.uofmhealth.org/news,uofmhealth.org/news,97,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reporterdavidj,David Jesse,263334780,263334780,125,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,freep,Detroit Free Press,8795772,8795772,32,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Search for Norovirus by February Date Range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reporterdavidj,David Jesse,263334780,263334780,139,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Search for Norovirus by February Date Range,en,recent,Thu Feb 25 23:34:25 +0000 2016,7.03E+17,7.03E+17,"It's in the @freep, it must be true: Our scientists want your poop. (only if you've had #norovirus): https://t.co/SojiCIjXMw @reporterdavidj","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",FALSE,null,null,null,null,null,15457383,15457383,U-M Health System,UMHealthSystem,Ann Arbor,Creating the future of health care through scientific discovery and innovations in education while providing the most effective and compassionate care.,http://t.co/ckJJ5AIlVT,,,,,,,http://t.co/ckJJ5AIlVT,http://www.UofMHealth.org,UofMHealth.org,0,22,FALSE,20250,2391,714,Wed Jul 16 17:58:43 +0000 2008,1345,-18000,Eastern Time (US & Canada),TRUE,FALSE,9256,en,FALSE,FALSE,FALSE,0,http://pbs.twimg.com/profile_background_images/448872347701747712/Om8FkypN.jpeg,https://pbs.twimg.com/profile_background_images/448872347701747712/Om8FkypN.jpeg,FALSE,http://pbs.twimg.com/profile_images/378800000629898940/ac26559c60fbd80a80d08ec8ac1993c9_normal.png,https://pbs.twimg.com/profile_images/378800000629898940/ac26559c60fbd80a80d08ec8ac1993c9_normal.png,,3366,FFFFFF,FFFFFF,333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,5,4,norovirus,88,98,freep,Detroit Free Press,8795772,8795772,12,18,,,,,,,,,,,,,,,,,,,https://t.co/SojiCIjXMw,http://umhealth.me/1LgO2wA,umhealth.me/1LgO2wA,101,124,FALSE,FALSE,FALSE,en,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reporterdavidj,David Jesse,263334780,263334780,125,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
